GEOID20,District
42017001020,1
42017002470,1
42017001184,1
42017001550,1
42017001980,1
42017001520,1
42017000740,9
42017001390,1
42017000810,1
42017001110,1
42017000585,1
42017001250,1
42017002100,1
42017002183,1
42017001915,1
42017002720,1
42017000598,1
42017002430,9
42017001410,1
42017000410,1
42017000910,1
42017000350,1
42017002680,1
42017002255,1
42017002730,1
42017002025,1
42017002115,1
42017002300,1
42017002787,1
42017001660,1
42017001820,1
42017000140,9
42017000100,1
42017000900,1
42017000775,1
42017001150,1
42017002480,1
42017000950,1
42017001140,1
42017002700,1
42017000760,9
42017000690,9
42017000490,1
42017001400,1
42017001830,1
42017001010,9
42017002210,1
42017001870,1
42017000813,1
42017000060,9
42017001460,1
42017000230,1
42017002200,1
42017000750,9
42017001090,1
42017002660,1
42017001080,1
42017001670,1
42017000260,1
42017001070,1
42017001703,1
42017000480,1
42017001600,1
42017000700,9
42017002540,1
42017000870,1
42017000575,1
42017000505,1
42017002110,1
42017002260,1
42017002490,1
42017001620,1
42017000190,9
42017001120,1
42017002040,1
42017002785,1
42017000270,1
42017000150,9
42017001880,1
42017001630,1
42103000040,2
42103000022,2
42103000110,2
42103000052,2
42103000045,2
42103000025,2
42103000140,2
42103000120,2
42103000130,2
42103000090,2
42103000035,2
42103000080,2
42103000010,2
42103000100,2
42103000065,2
42103000055,2
42103000070,2
42103000015,2
42127000070,2
42127000190,2
42127000330,2
42127000010,2
42127000100,2
42127000110,2
42127000290,2
42127000310,2
42127000260,2
42127000230,2
42127000165,2
42127000130,2
42127000090,2
42127000220,2
42127000030,2
42127000120,2
42127000300,2
42127000340,2
42127000240,2
42127000360,2
42127000270,2
42127000050,2
42127000060,2
42127000210,2
42127000080,2
42127000200,2
42127000350,2
42127000370,2
42127000020,2
42127000280,2
42127000040,2
42127000145,2
42127000320,2
42127000250,2
42127000155,2
42089000173,2
42089000256,2
42089000060,2
42095001200,1
42095001210,1
42095001130,1
42095001170,1
42095000760,1
42095000750,1
42095000594,1
42095000601,1
42095001280,1
42095001290,1
42095001300,1
42095000550,1
42095000450,1
42095000470,1
42095000460,1
42095000480,2
42115000230,2
42115000300,2
42115000020,2
42115000260,2
42115000320,2
42115000180,2
42115000070,2
42115000092,2
42115000050,2
42115000080,2
42115000150,2
42115000140,2
42115000040,2
42115000380,2
42115000120,2
42115000200,2
42115000330,2
42115000030,2
42115000160,2
42115000010,2
42115000220,2
42115000110,2
42115000392,2
42115000420,2
42115000370,2
42115000310,2
42115000360,2
42115000250,2
42115000170,2
42115000340,2
42115000240,2
42115000270,2
42115000210,2
42115000290,2
42115000410,2
42115000060,2
42115000190,2
42115000130,2
42115000350,2
42115000430,2
42115000280,2
42095000608,2
42095000960,2
42095000390,1
42095000615,2
42095000060,1
42095000050,1
42095000980,1
42095000115,2
42095001060,1
42095000830,1
42095000150,2
42095000560,2
42095001320,2
42095000840,1
42095000430,2
42095000870,2
42095000810,1
42095000160,2
42095000345,1
42095000900,1
42095000910,1
42095000300,2
42095001110,1
42095000290,2
42095000230,2
42095000800,1
42095000880,1
42095000339,1
42095000337,1
42095000930,2
42095001020,1
42095000140,2
42095000490,2
42095000331,1
42095000020,1
42095001000,2
42095000344,1
42095000890,1
42095000090,2
42095001340,1
42095001030,1
42095001120,1
42095000740,2
42095000347,1
42095000665,2
42095000372,1
42095001220,1
42095000920,2
42095000820,1
42095000680,1
42095000670,1
42095001330,2
42095001010,1
42095000650,2
42095000530,2
42095001160,1
42095001080,1
42095000320,2
42095000620,2
42095001040,1
42095000351,1
42095001090,1
42095000660,2
42095000500,2
42095000255,2
42095000950,2
42095000570,2
42095000380,1
42095000008,2
42095000580,2
42095000220,2
42095000640,2
42095000200,2
42095000770,1
42095001140,1
42095000240,2
42095000420,1
42095000710,2
42095000990,1
42095000860,1
42095000358,1
42095000720,2
42095001250,1
42095000130,2
42095000700,1
42095000590,2
42095001150,1
42095001180,1
42095001190,1
42095000940,2
42095001100,1
42095000520,2
42095000730,1
42095000540,2
42095000310,2
42095000170,2
42095000280,2
42095000440,1
42095000190,2
42095000850,1
42095001350,1
42095000065,2
42095000825,1
42095000012,2
42095000510,2
42095000668,2
42095000030,1
42095000354,1
42095001270,2
42095000040,1
42095000368,2
42095001260,1
42095001050,1
42095001240,2
42095000075,2
42095000349,2
42095000970,2
42095001310,1
42095000352,1
42095001070,1
42095000100,2
42095000780,1
42095000180,2
42095000400,1
42095000690,1
42095000364,1
42095000667,2
42095001230,1
42095000210,2
42095000270,2
42095000250,2
42095000630,2
42095000356,1
42095000410,1
42095000332,2
42095000790,1
42095000333,2
42095000827,1
42089000370,2
42089000297,2
42089000253,2
42089000043,2
42089000026,2
42089000005,2
42089000197,2
42089000053,2
42089000046,2
42089000023,2
42089000130,2
42089000240,2
42089000190,2
42089000350,2
42089000360,2
42089000230,2
42089000220,2
42089000176,2
42089000110,2
42089000164,2
42089000218,2
42089000120,2
42089000310,2
42089000033,2
42089000291,2
42089000090,2
42089000180,2
42089000015,2
42089000140,2
42089000162,2
42089000340,2
42089000036,2
42089000320,2
42089000211,2
42089000150,2
42089000330,2
42089000273,2
42089000056,2
42089000267,2
42089000254,2
42089000285,2
42089000204,2
42089000100,2
42089000070,2
42089000261,2
42089000279,2
42089000080,2
42089000300,2
42089000251,2
42025000376,3
42025000379,3
42025000258,3
42025000170,3
42025000360,3
42025000270,3
42025000428,3
42025000050,3
42025000340,3
42025000058,3
42025000371,3
42025000460,3
42025000390,3
42025000420,3
42025000380,3
42025000310,3
42025000130,3
42025000190,3
42025000062,3
42025000150,3
42025000262,3
42025000280,3
42025000160,3
42025000363,3
42025000040,3
42025000320,3
42025000290,3
42025000090,3
42025000440,3
42025000120,3
42025000015,3
42025000240,3
42025000230,3
42025000180,3
42025000210,3
42025000250,3
42025000080,3
42025000110,3
42025000367,3
42025000300,3
42025000350,3
42025000070,3
42025000400,3
42025000330,3
42025000200,3
42025000100,3
42025000220,3
42025000432,3
42025000140,3
42025000450,3
42025000410,3
42091001985,9
42091001987,9
42091001981,9
42091001098,9
42091001091,9
42091001092,9
42091001065,9
42049000370,13
42049000610,13
42049001072,13
42049001330,13
42049000300,13
42049000880,13
42049001460,13
42049001050,13
42049000898,13
42049000902,13
42049001440,13
42049001450,13
42049000280,13
42049001320,13
42049000420,13
42049001290,13
42049000650,13
42049000930,13
42049001410,13
42049001400,13
42049001317,13
42049001316,13
42049000030,13
42049000340,13
42049000590,13
42049001370,13
42049001430,13
42049001260,13
42049001110,13
42049000050,13
42049000520,13
42049001300,13
42049000850,13
42049000020,13
42049000960,13
42049000970,13
42049000320,13
42049000790,13
42049001068,13
42049001520,13
42049000245,13
42049000560,13
42049001240,13
42049001510,13
42049001140,13
42049000060,13
42049000890,13
42049000480,13
42049000470,13
42049000940,13
42049000075,13
42049001220,13
42049000440,13
42049001170,13
42049000490,13
42049001325,13
42049001160,13
42049001020,13
42049001100,13
42049000260,13
42049001030,13
42049000750,13
42049001390,13
42049000620,13
42049000990,13
42049001125,13
42049001420,13
42049000671,13
42049001010,13
42049000430,13
42049001090,13
42049000780,13
42049001380,13
42049001470,13
42049000910,13
42049000040,13
42049000820,13
42049999999,13
42049000141,13
42049000390,13
42049001492,13
42049000865,13
42049001200,13
42049000310,13
42049000840,13
42049000860,13
42049000630,13
42049001060,13
42049001130,13
42049000540,13
42049000010,13
42049000510,13
42049000580,13
42049000660,13
42049000600,13
42049001250,13
42049001180,13
42049000770,13
42049001150,13
42049000100,13
42049001340,13
42049000690,13
42049000920,13
42049001040,13
42049000130,13
42049000950,13
42049000360,13
42049000640,13
42049000181,13
42049000830,13
42049000570,13
42049000530,13
42049000800,13
42049001190,13
42049001350,13
42049000730,13
42049001280,13
42049000810,13
42049000350,13
42049001360,13
42049000740,13
42049000760,13
42049000450,13
42049000380,13
42049000120,13
42049000200,13
42049000980,13
42049000550,13
42049000250,13
42049000110,13
42049000161,13
42049000710,13
42049001305,13
42049000700,13
42049001270,13
42049001230,13
42049000410,13
42049000090,13
42049000400,13
42049000210,13
42049000270,13
42049001210,13
42049000330,13
42049000225,13
42049000460,13
42049001000,13
42049000500,13
42049000720,13
42049001480,13
42049001080,13
42039000310,13
42039000050,13
42039000380,13
42039000630,13
42039000370,13
42039000330,13
42039000140,13
42039000620,13
42039000450,13
42039000300,13
42039000010,13
42039000440,13
42039000030,13
42039000110,13
42039000660,13
42039000170,13
42039000020,13
42039000460,13
42039000130,13
42039000180,13
42039000270,13
42039000280,13
42039000060,13
42039000340,13
42039000400,13
42039000500,13
42039000080,13
42039000590,13
42039000390,13
42039000190,13
42039000250,13
42039000608,13
42039000610,13
42039000120,13
42039000260,13
42039000350,13
42039000490,13
42039000570,13
42039000070,13
42039000210,13
42039000320,13
42039000560,13
42039000100,13
42039000150,13
42039000640,13
42039000410,13
42039000360,13
42039000470,13
42039000240,13
42039000550,13
42039000040,13
42039000220,13
42039000602,13
42039000420,13
42039000200,13
42039000090,13
42039000580,13
42039000540,13
42039000230,13
42039000520,13
42039000160,13
42039000430,13
42039000290,13
42039000480,13
42039000530,13
42039000650,13
42039000510,13
42039000670,13
42085000700,13
42085000540,13
42085000620,13
42085000735,13
42085001070,13
42085000640,13
42085000475,13
42085000160,13
42085000445,13
42085000825,13
42085000630,13
42085000020,13
42085000060,13
42085000600,13
42085001115,13
42085000290,13
42085001040,13
42085000425,13
42085000660,13
42085000235,13
42085000480,13
42085000180,13
42085000690,13
42085000340,13
42085000792,13
42085000110,13
42085000950,13
42085000395,13
42085000190,13
42085000150,13
42085000280,13
42085000050,13
42085000680,13
42085001100,13
42085000912,13
42085001090,13
42085000490,13
42085001005,13
42085000375,13
42085000710,13
42085000765,13
42085001055,13
42085000170,13
42085000974,13
42085000515,13
42085000862,13
42085000072,13
42085000040,13
42085000225,13
42085000245,13
42085000010,13
42085000365,13
42085001030,13
42085000822,13
42085000885,13
42085000500,13
42085000550,13
42085000650,13
42085001020,13
42085000895,13
42085000300,13
42085000215,13
42085000355,13
42085000960,13
42085000575,13
42085000320,13
42085000590,13
42085000310,13
42085000835,13
42085000565,13
42085000775,13
42085001080,13
42085000140,13
42085000455,13
42085000330,13
42085000610,13
42085000530,13
42085000270,13
42085000972,13
42085000755,13
42085000670,13
42085000415,13
42085000030,13
42085000125,13
42085000465,13
42085000385,13
42085000405,13
42085000435,13
42085000732,13
42085000940,13
42073000555,13
42073000870,13
42073000770,13
42073000864,13
42073000010,13
42073000335,13
42073000700,13
42073000710,13
42073000862,13
42073000255,13
42073000880,13
42073000485,13
42073000080,13
42073000160,13
42073000170,13
42073000940,13
42073000665,13
42073000990,13
42073000920,13
42073000840,13
42073000690,13
42073001010,13
42073000760,13
42073000820,13
42073000150,13
42073000110,13
42073000720,13
42073000190,13
42073000596,13
42073000244,13
42073000130,13
42073000425,13
42073000565,13
42073000780,13
42073000980,13
42073000910,13
42073000315,13
42073000075,13
42073000475,13
42073000930,13
42073001050,13
42073000950,13
42073000625,13
42073000295,13
42073000050,13
42073000900,13
42073000020,13
42073000140,13
42073000970,13
42073000800,13
42073001040,13
42073000090,13
42073000830,13
42073001000,13
42073000812,13
42073000220,13
42073000285,13
42073000790,13
42073000495,13
42073000960,13
42073000120,13
42073000215,13
42073000035,13
42073000325,13
42073000415,13
42073000814,13
42073000750,13
42073000355,13
42073000240,13
42073000230,13
42073000100,13
42073000850,13
42073000246,13
42073000200,13
42073000345,13
42007000985,13
42007000435,13
42007000975,13
42007001460,13
42007001040,14
42007000065,13
42007000780,13
42007000510,13
42007000550,13
42007001240,13
42007000015,13
42007000995,13
42007000500,13
42007001210,13
42007000075,13
42007001480,13
42007001560,13
42007000055,13
42007001185,13
42007001380,13
42007001055,14
42007000440,14
42007001320,13
42007001175,13
42007001290,13
42007000405,14
42007001148,13
42007000155,13
42007001080,13
42007001535,13
42007000265,13
42007000005,13
42007001095,14
42007001340,14
42007000735,13
42007001400,13
42007000808,13
42007001250,14
42007000840,14
42007000850,14
42007000275,13
42007000620,13
42007000195,13
42007000250,13
42007000680,13
42007001360,13
42007000695,13
42007000950,13
42007001280,13
42007001115,14
42007000630,14
42007000860,14
42007000185,13
42007000300,13
42007000710,13
42007001260,13
42007001300,13
42007001510,14
42007001310,13
42007001550,13
42007001005,13
42007000345,13
42007001025,13
42007000905,13
42007000660,13
42007000355,13
42007001390,14
42007000920,14
42007000830,14
42007001370,13
42007000036,13
42007000650,13
42007000375,13
42007001445,13
42007000450,14
42007000165,13
42007000720,13
42007000175,13
42007001270,13
42007000770,13
42007000530,13
42007001470,13
42007000095,13
42007000705,13
42007000570,14
42007000465,14
42007000540,13
42007000960,13
42007000325,13
42007000335,13
42007000875,13
42007000365,13
42007001420,14
42007000670,13
42007001490,13
42007001165,13
42007001200,13
42007000760,14
42007001070,13
42007000310,13
42007000590,14
42007000290,13
42007001230,13
42007000026,13
42007000560,13
42007000420,13
42007000490,13
42007001500,14
42007001330,13
42007001410,14
42007001430,13
42007000820,14
42007001350,14
42007000580,14
42007000940,13
42007001195,13
42007000640,14
42007000610,13
42007001220,13
42007001015,13
42007000750,13
42007000460,14
42007000520,13
42007001520,13
42007000930,14
42007000600,14
42007000045,13
42007000885,13
42007001125,14
42003003161,13
42003001970,13
4200300F030,16
42003005390,13
42003001331,14
42003001351,14
42003004940,14
42003004930,14
42003004920,13
4200300F041,13
42003001960,13
42003000081,16
42003000361,16
42003000351,16
42003000321,16
4200300C920,16
4200300C960,16
4200300D070,13
4200300C440,13
4200300B660,14
4200300B720,13
4200300B620,14
4200300C720,13
4200300C680,13
4200300C070,13
4200300C080,13
4200300C050,13
4200300C140,13
4200300C750,13
42003005920,13
4200300B980,13
4200300C240,13
4200300D010,13
4200300D090,13
4200300D030,13
4200300C580,13
4200300B920,13
4200300A870,14
4200300C700,13
4200300C120,13
4200300B940,13
4200300C040,13
4200300B960,13
4200300C160,13
4200300E290,13
4200300D050,13
4200300C560,13
4200300C220,13
4200300C640,13
4200300C660,13
4200300C540,13
4200300C600,13
4200300C360,13
4200300C620,13
4200300C480,13
4200300C460,13
4200300C380,13
4200300C420,13
4200300C400,13
42003005940,13
4200300C740,13
4200300C260,13
4200300C840,13
4200300C990,16
4200300C300,13
4200300C860,16
42003003491,13
4200300F641,13
4200300C980,16
42003003511,14
4200300B760,13
4200300B680,13
4200300B780,13
42003003471,13
42003003460,13
4200300C900,16
4200300B740,13
4200300C880,16
4200300C940,16
4200300E685,16
4200300F620,14
42003000381,16
42003000111,16
42003000061,16
4200300F630,14
42003000371,16
4200300E645,16
4200300F661,13
4200300E635,16
42003000091,16
4200300E675,16
4200300F610,14
42003000331,16
4200300F720,14
4200300F710,14
42003000121,16
4200300F020,16
4200300F010,16
42003003151,16
42003003150,16
42003002790,13
42003002480,13
42003000010,16
42125001140,14
42125000630,14
42125000030,14
42125000715,14
42125000745,14
42125000490,14
42125000080,14
42125001645,14
42125001920,14
42125000840,14
42125001075,14
42125001010,14
42125000160,14
42125000900,14
42125000340,14
42125000330,14
42125001510,14
42125000272,14
42125001945,14
42125000960,14
42125001362,14
42125000590,14
42125001630,14
42125001540,14
42125000530,14
42125001550,14
42125001770,14
42125001180,14
42125001850,14
42125001760,14
42125000140,14
42125000570,14
42125001688,14
42125001700,14
42125000130,14
42125001570,14
42125000485,14
42125000095,14
42125001210,14
42125000420,14
42125001990,14
42125000235,14
42125000020,14
42125000070,14
42125000185,14
42125000050,14
42125000110,14
42125000352,14
42125000125,14
42125001310,14
42125001890,14
42125000682,14
42125000800,14
42125002030,14
42125000378,14
42125000550,14
42125000190,14
42125000358,14
42125000372,14
42125000500,14
42125000280,14
42125001250,14
42125000540,14
42125001336,14
42125000290,14
42125000735,14
42125001480,14
42125001385,14
42125000260,14
42125001652,14
42125000010,14
42125001970,14
42125001692,14
42125001672,14
42125000970,14
42125001290,14
42125001348,14
42125000650,14
42125000170,14
42125001635,14
42125000692,14
42125001910,14
42125001318,14
42125001830,14
42125000215,14
42125001165,14
42125001125,14
42125000520,14
42125001020,14
42125002000,14
42125001450,14
42125000310,14
42125001730,14
42125000995,14
42125000040,14
42125001200,14
42125001815,14
42125000950,14
42125000300,14
42125001560,14
42125001410,14
42125001150,14
42125000910,14
42125000700,14
42125001240,14
42125002010,14
42125000830,14
42125000392,14
42125001375,14
42125000790,14
42125001610,14
42125001300,14
42125000930,14
42125001845,14
42125001324,14
42125000765,14
42125001780,14
42125000600,14
42125002045,14
42125000810,14
42125001420,14
42125001332,14
42125001030,14
42125001440,14
42125000384,14
42125000620,14
42125001860,14
42125001620,14
42125000645,14
42125001050,14
42125000364,14
42125001980,14
42125001875,14
42125001390,14
42125000670,14
42125001270,14
42125001105,14
42125001230,14
42125000920,14
42125000440,14
42125001040,14
42125000880,14
42125001590,14
42125000580,14
42125000430,14
42125000860,14
42125000980,14
42125001328,14
42125000890,14
42125001190,14
42125001530,14
42125001900,14
42125000410,14
42125001600,14
42125001745,14
42125001490,14
42125001356,14
42125001430,14
42125001090,14
42125000820,14
42125001500,14
42125000320,14
42125000610,14
42125001682,14
42125001790,14
42125001520,14
42125000398,14
42125001470,14
42125000450,14
42125001460,14
42125001720,14
42125001710,14
42125001400,14
42125001662,14
42125001220,14
42125001368,14
42125001580,14
42125002020,14
42125000940,14
42125000460,14
42059000200,14
42059000340,14
42059000470,14
42059000010,14
42059000350,14
42059000240,14
42059000370,14
42059000480,14
42059000380,14
42059000050,14
42059000395,14
42059000130,14
42059000410,14
42059000070,14
42059000020,14
42059000435,14
42059000180,14
42059000030,14
42059000220,14
42059000102,14
42059000320,14
42059000420,14
42059000160,14
42059000140,14
42059000104,14
42059000150,14
42059000250,14
42059000230,14
42059000330,14
42059000280,14
42059000170,14
42059000295,14
42059000080,14
42059000060,14
42059000310,14
42059000270,14
42059000360,14
42059000190,14
42059000455,14
42059000260,14
42059000040,14
42059000210,14
42051001111,14
42051000536,14
42051000300,14
42051000692,14
42051000751,14
42051000320,14
42051000860,14
42051000120,14
42051000161,14
42051000660,14
42051000761,14
42051000850,14
42051000470,14
42051000420,14
42051000100,14
42051000980,14
42051000880,14
42051000601,14
42051000331,14
42051000640,14
42051000970,14
42051000945,14
42051000010,14
42051000190,14
42051001072,14
42051000580,14
42051000870,14
42051000221,14
42051000811,14
42051000630,14
42051000435,14
42051000280,14
42051000131,14
42051000450,14
42051001045,14
42051000350,14
42051000156,14
42051000560,14
42051000890,14
42051000900,14
42051000460,14
42051001015,14
42051000590,14
42051000915,14
42051000520,14
42051000780,14
42051000930,14
42051000740,14
42051000211,14
42051001020,14
42051000995,14
42051000490,14
42051000955,14
42051000260,14
42051000085,14
42051000140,14
42051000570,14
42051000370,14
42051000035,14
42051000055,14
42051000110,14
42051000290,14
42051000840,14
42051001060,14
42051000770,14
42051000730,14
42051000200,14
42051000670,14
42051000250,14
42051000310,14
42051000020,14
42051000381,14
42051000366,14
42051000270,14
42051000480,14
42051000650,14
420510820P1,14
42051000680,14
42003002190,14
42003004241,14
42003002200,14
42003004271,14
42003004281,14
42003004251,14
42003004330,14
42003001510,14
42003001500,14
42003004311,14
42003004255,14
42003002180,14
42003004301,14
42003004261,14
42003004331,14
42003004341,14
42003004245,14
42003005081,14
42003005076,14
42003005091,14
42003005060,14
42003005071,14
42003005291,14
4200300F409,14
4200300F398,14
4200300F417,14
42003005301,14
42003003450,14
4200300E366,14
4200300E376,14
42003001302,14
42003001292,14
42003001282,14
4200300E381,14
4200300E346,14
4200300E342,14
4200300E356,14
4200300E371,14
4200300E351,14
4200300E361,14
42003004291,14
42003003135,14
42003003101,14
42003003091,14
42003000930,14
42003005780,14
42003001400,14
42003001381,14
42003002100,16
42003002090,16
42003000940,14
4200300E770,14
42003003131,14
42003003125,14
42003003095,14
42003003120,14
4200300D300,13
4200300F960,14
4200300D320,13
42003000411,16
42003001451,14
4200300D140,14
42003000400,16
42003001490,14
4200300D310,14
42003003530,14
42003001471,14
4200300F680,14
4200300F700,14
4200300F690,14
42003002501,14
4200300D280,14
42003003551,14
4200300B820,14
42003001411,14
42003002521,14
42003002961,14
4200300D160,14
42003003540,14
42003000961,14
4200300E931,14
42003001326,14
42003002981,14
4200300F730,14
42003002971,14
4200300B800,13
42003000950,14
42003001440,14
42003000980,14
4200300E791,14
42003001420,14
42003000920,14
42003001000,14
42003000990,14
4200300E940,14
42003002491,14
4200300E901,14
4200300E780,14
4200300F000,14
4200300D220,14
4200300E960,14
4200300E990,14
42003001324,14
4200300E891,14
4200300E950,14
42003002801,14
4200300D200,14
42003001322,14
4200300E810,14
42003004350,14
42003004391,14
4200300B600,14
4200300B700,14
4200300B900,14
42003002510,14
42003004400,14
42003004371,14
4200300B640,14
42003004721,14
42003004410,14
4200300D180,14
42003004680,14
42003004730,14
4200300B880,14
42003004361,14
42003001550,14
42003001590,14
4200300D240,14
42003001610,14
4200300D260,13
42003001600,14
4200300B860,14
42003004650,14
42003004580,14
42003004380,14
4200300E815,14
4200300B560,14
4200300B840,14
42003001630,14
42003001580,14
42003001561,14
42003001541,14
4200300E980,14
42003004610,14
42003001570,14
4200300E970,14
42003004630,14
42003001520,14
42003004640,14
4200300B270,14
4200300B330,14
4200300B370,14
42003004600,14
42003004590,14
42003004690,14
4200300B190,14
4200300B250,14
4200300B500,14
4200300B290,14
42003004670,14
4200300B210,14
4200300B150,14
42003000130,14
4200300A890,14
4200300B580,14
4200300B540,14
4200300B480,14
4200300B010,14
4200300B230,14
4200300B430,14
42003000140,14
4200300A910,14
4200300B310,14
4200300B350,14
4200300B110,14
4200300B090,14
42003004700,14
4200300B170,14
4200300B130,14
4200300B410,14
4200300B490,14
4200300B390,14
4200300B520,14
42003005870,13
4200300A950,14
4200300A930,14
4200300B450,14
42003004710,14
42003004490,14
4200300B470,14
4200300B510,14
42003004550,14
42003001068,14
42003004620,14
4200300B030,14
42003004540,14
4200300A680,14
42003001021,14
4200300B050,14
4200300A970,14
4200300D910,14
4200300D950,14
4200300E870,14
4200300D970,14
4200300B530,14
42003004461,14
4200300B070,14
4200300A660,14
4200300D890,14
4200300A990,14
42003001390,14
42003001341,14
42003001371,14
4200300A840,14
4200300A720,14
4200300D580,14
4200300G856,14
4200300D620,14
4200300D340,14
4200300E841,14
4200300A480,14
4200300D600,14
4200300A700,14
4200300D660,14
4200300D930,14
4200300D520,14
4200300A500,14
4200300D480,14
4200300D830,14
4200300A860,14
42003004440,14
4200300D850,14
4200300D870,14
42003006000,13
4200300A740,14
4200300A800,14
42003004470,14
4200300A760,14
42003001031,14
4200300D640,14
4200300A780,14
4200300A820,14
4200300G830,14
42003004480,14
4200300E850,14
4200300G170,14
4200300G082,14
4200300F415,14
4200300G140,14
4200300G190,14
4200300F437,14
42003004451,14
4200300G110,14
4200300G171,14
4200300F395,14
4200300G100,14
4200300G080,14
4200300G130,14
42003000871,14
4200300F427,14
42003000891,14
42003000486,14
4200300G150,14
4200300G120,14
4200300G180,14
4200300F392,14
42003000901,14
4200300F435,14
4200300G070,14
4200300G160,14
42003000881,14
4200300F445,14
4200300G081,14
4200300E880,14
4200300F412,14
4200300G111,14
4200300F425,14
4200300F405,14
4200300F399,14
4200300G200,14
42003000571,14
42003000481,14
42003000623,14
42003000452,15
42003000441,15
42003000472,15
42003000624,14
42003004510,15
42003000551,15
42003000446,15
42003004570,14
42003000542,15
42003000522,15
42003000530,15
42003000461,15
42003000540,15
42003000565,15
42003004420,14
42003000576,15
4200300G090,14
42003001061,15
42003000603,15
42003001051,14
42003000493,15
42003004520,15
42003000562,15
42003000602,15
42003000582,15
42003004560,15
42003004500,14
42003000511,15
42003001011,14
42003000466,15
42003000591,15
42003001041,15
4200300F529,15
42003004530,14
42003004430,14
42003000596,15
42003000625,15
4200300F510,15
42003000281,15
4200300D460,14
4200300G852,15
42003000301,15
42003000221,15
4200300G840,15
4200300G810,15
42003000851,14
4200300G760,15
42003000861,15
42003000501,15
42003000831,14
42003000841,14
4200300F490,15
4200300F524,15
42003001073,14
4200300G858,15
4200300D440,14
42003000211,15
42003000225,15
4200300F520,15
42003000201,15
4200300F480,15
4200300F470,15
4200300F522,15
4200300G770,15
4200300F500,15
4200300G854,15
4200300G740,15
4200300G750,15
4200300G800,14
42003003000,15
42003003070,15
42003003051,15
4200300F464,15
4200300F528,15
4200300F462,15
4200300F526,15
4200300D990,15
4200300D980,15
4200300E036,15
4200300E038,15
42003000235,15
4200300E032,15
42129001580,15
42129000620,15
42129002550,15
42129002460,15
42129000890,15
42129000140,15
42129000930,15
42129001620,15
42129000660,15
42129001650,15
42129000690,15
42129000720,15
42129001640,15
42129001910,15
42129001010,15
42129000940,15
42129001200,15
42129001630,15
42129002530,15
42129000730,15
42129000760,15
42129000540,15
42129000510,15
42129000610,15
42129002420,15
42129003050,15
42129002970,15
42129000210,15
42129000850,15
42129000410,15
42129002095,15
42129000490,15
42129000950,15
42129001670,15
42129000230,15
42129000810,15
42129002510,15
42129001000,15
42129001470,15
42129002810,15
42129001930,15
42129002780,15
42129001080,15
42129002800,15
42129003030,15
42129002670,15
42129001880,15
42129000440,15
42129001790,15
42129002852,15
42129002790,15
42129000370,15
42129000330,15
42129002960,15
42129002650,15
42129002770,15
42129001900,15
42129000740,15
42129000040,15
42129001260,15
42129002160,15
42129002750,15
42129002440,15
42129001430,15
42129002310,15
42129002320,15
42129002190,15
42129001100,15
42129001570,15
42129001560,15
42129001030,15
42129001810,15
42129001220,15
42129000090,15
42129002360,15
42129002390,15
42129000260,15
42129002520,15
42129002380,15
42129000770,15
42129001245,15
42129002020,15
42129000380,15
42129001694,15
42129000350,15
42129002830,15
42129002640,15
42129001490,15
42129001480,15
42129002700,15
42129001800,15
42129001840,15
42129002740,15
42129000250,15
42129001770,15
42129001530,15
42129000200,15
42129000900,15
42129001540,15
42129003000,15
42129001750,15
42129001340,15
42129001960,15
42129003010,15
42129001370,15
42129000050,15
42129000840,15
42129000600,15
42129000390,15
42129000320,15
42129001150,15
42129000020,15
42129000270,15
42129001890,15
42129000570,15
42129001440,15
42129002950,15
42129000060,15
42129002710,15
42129000170,15
42129001110,15
42129000500,15
42129001380,15
42129000480,15
42129001190,15
42129002880,15
42129001920,15
42129000630,15
42129001130,15
42129000790,15
42129002370,15
42129002330,15
42129001520,15
42129000670,15
42129002870,15
42129002005,15
42129001400,15
42129001500,15
42129001420,15
42129001040,15
42129002570,15
42129000910,15
42129000830,15
42129000130,15
42129002820,15
42129001684,15
42129001850,15
42129002180,15
42129000100,15
42129001692,15
42129000520,15
42129001390,15
42129001760,15
42129001935,15
42129001740,15
42129003060,15
42129000430,15
42129000110,15
42129000340,15
42129000150,15
42129001180,15
42129000120,15
42129002050,15
42129002430,15
42129002450,15
42129000650,15
42129001450,15
42129002290,15
42129002500,15
42129001730,15
42129000960,15
42129002110,15
42129002600,15
42129002125,15
42129002350,15
42129000560,15
42129001590,15
42129001060,15
42129001280,15
42129002250,15
42129002680,15
42129002470,15
42129000880,15
42129001160,15
42129000780,15
42129002910,15
42129001300,15
42129002590,15
42129002980,15
42129000680,15
42129002930,15
42129001020,15
42129000820,15
42129002300,15
42129002210,15
42129000180,15
42129002075,15
42129002100,15
42129000290,15
42129002400,15
42129000300,15
42129000160,15
42129002860,15
42129000360,15
42129002080,15
42129000460,15
42129001700,15
42129001830,15
42129002220,15
42129000070,15
42129000470,15
42129001600,15
42129002170,15
42129001090,15
42129002480,15
42129001550,15
42129000920,15
42129002760,15
42129000450,15
42129000190,15
42129002920,15
42129000420,15
42129002940,15
42129000220,15
42129002720,15
42129001330,15
42129001290,15
42129001780,15
42129002580,15
42129001210,15
42129002230,15
42129002990,15
42129002490,15
42129000080,15
42129002060,15
42129002150,15
42129000530,15
42129000550,15
42129000990,15
42129002730,15
42129002340,15
42129000980,15
42129001120,15
42129001870,15
